name,address,nature,nightlife,drink,music,dance,history,sports,art,museum,walk,restaurant,movie,Latitude,Longitude
Energybase,"University of London Union, Malet Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5226537,-0.1310721
Queen Square Park and Garden,"Queen Square, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5222469,-0.1230724
Charles Dickens Museum,"48 Doughty Street, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5235957,-0.1163264
Corams Field Nursery,"93 Guilford Street, London, United Kingdom",1,0,0,0,0,0,1,0,0,1,0,0,51.5233938,-0.1201173
Willford Road Recreation Ground,"Croydon, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.3713049,-0.101957
Oasis Sports Centre,"32 Endell Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5157339,-0.126177
The Roxy,"3 Rathbone Place, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5166146,-0.1329097
G-A-Y Late,"5 Goslett Yard, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5150956,-0.1306377
12 Bar Club,"26 Denmark Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5155359,-0.1291827
The Cartoon Museum,"35 Little Russell Street, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5177483,-0.1260184
Maggie & Rose,"1 Essex Place Square, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.4927637,-0.264614
The Den & Centro Bar,"18 West Central Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5166429,-0.1252929
Lazarides,"11 Rathbone Place, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5169846,-0.1332748
Soho Gyms,"12-14 Holborn, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5195982,-0.1137266
The Outsiders London,"8 Greek Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5145562,-0.1310205
St Moritz Club,"159 Wardour Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5144549,-0.1350207
Curwen & New Academy Gallery,"34 Windmill Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5189288,-0.1340102
Miabella,"12-13 Greek Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5142563,-0.1310099
Austin-Desmond Fine Art Ltd,"68-69 Great Russell Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5183072,-0.1259211
Contemporary Ceramics Centre,"63 Great Russell Street, Bloomsbury, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5184687,-0.1247881
Rook and Raven,"7 Rathbone Place, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5168211,-0.1330738
Lawrence Alkin Gallery,"42 New Compton Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5149737,-0.1276557
Abbott and Holder,"30 Museum Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5178699,-0.125925
The Movie Poster Art Gallery,"1 Colville Place, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.519529,-0.1345223
British Museum Co Ltd,"38 Russell Square, London, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.5207278,-0.1259557
Go Ape! Trent Park,"Trent Country Park, Cockfosters Road, Cockfosters, Enfield, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.6551819,-0.1525056
Sir John Soane's Museum,"13 Lincoln's Inn Fields, London, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.5170471,-0.117482
Sway Bar,"61-65 Great Queen Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5158252,-0.120125
Fitness First High Holborn,"246 High Holborn, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5172605,-0.1185787
Hunterian Museum,"35-43 Lincoln's Inn Fields, London, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.5152831,-0.1158701
Gymboree Play & Music,"Whiteleys, 151 Queensway, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5148417,-0.1888356
Red Lion Square Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Vie Health Club,"122 Clerkenwell Road, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5222629,-0.1076707
Hoopers Gallery,"15 Clerkenwell Close, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5231115,-0.1065489
Rainbird Fine Art,"114 Clerkenwell Road, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5225072,-0.1050839
East Village Club,"89 Great Eastern St, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5257086,-0.0833698
Virgin Active - Moorgate,"33 Bunhill Row, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.525251,-0.0907452
Fitness First Old Street,"60 Featherstone Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5246209,-0.088122
Red Gallery,"1-3 Rivington Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5262877,-0.0832929
23 Paul Street,"23-25 Paul Street, London, United Kingdom",0,1,1,1,0,0,0,0,0,0,0,0,51.5375671,0.0041138
Signal Gallery,"32 Paul Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5235038,-0.0841684
BOOM Cycle,"2-8 Scrutton Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5232935,-0.083915
Fortune Street Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Interchange Gallery,"173 Whitecross Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5237042,-0.0934876
Curious Duke Gallery,"207 Whitecross Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5244863,-0.0940104
Dr. Johnson's House,"17 Gough Square, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5149098,-0.1081661
Postman's Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
LA fitness St Pauls,"20 Little Britain, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5172179,-0.0983666
Virgin Active - Barbican,"97 Aldersgate Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5207349,-0.0963942
Fitness First Holborn Circus,"1 Thavies Inn, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5172633,-0.1073718
Guildhall,"Gresham Street, London, United Kingdom",0,0,1,0,0,1,0,0,1,0,1,0,51.5149746,-0.0910323
Guildhall Art Gallery,"Guildhall Yard, London, United Kingdom",0,0,0,0,0,1,0,1,0,0,0,0,51.5155205,-0.0922306
Clockmakers' Museum (Guildhall Library),"London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5074456,-0.1277653
LA fitness London Wall,"48 London Wall, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5170622,-0.0871936
Slim Jims,"1 Finsbury Avenue, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5196784,-0.0847176
Virgin Active Classic- Bank Club,"5 Old Broad Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5144965,-0.0856403
Coleman Street Gym,"40 Coleman Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5149124,-0.0903386
City Athletic,"Trump Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5144102,-0.0930592
Cre8 Fitness,"8 Angel Court, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5154458,-0.0877927
Barbican lake terrace,"City of London, London, United Kingdom",1,1,1,1,1,0,0,0,0,0,1,0,51.5150512,-0.0931264
Saint Mary Aldermanbury's Garden,"London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Embody Fitness,"1 Bartholomew Lane, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5142869,-0.0875497
Hyde Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Wellington Club,"116A Knightsbridge, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5008444,-0.166965
Tobacco Dock,50 Porters Walk,0,0,0,0,0,0,0,1,0,0,0,0,52.9634181,-1.1211925
Savile Club,"69 Brook Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5123598,-0.1491275
Timothy Taylor Gallery,"15 Carlos Place, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5105351,-0.1498934
Molton House,"43 South Molton Street, London, United Kingdom",0,0,1,0,0,0,0,0,0,0,1,0,51.5140269,-0.1482622
Amika,"43 South Molton Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5140269,-0.1482622
Handel House Museum,"25 Brook Street, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5129421,-0.1458842
Hanover Square,"London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
SUMARRIA LUNN GALLERY,"36 South Molton Lane, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5135552,-0.1481251
Jalouse,"17 Hanover Square, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5143359,-0.1447814
Trinity House Paintings,"50 Maddox Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5125464,-0.1438834
New Docklands Steam Club,"30A Stephenson Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5173513,0.0048039
Fitness First Carnaby Street,"59 Kingly Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5126623,-0.1393137
The Royal Institution of Great Britain,"21 Albemarle Street, London, United Kingdom",0,0,0,0,0,1,0,0,0,1,0,0,51.5097495,-0.1423309
Halcyon Gallery,"144-146 New Bond Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5114028,-0.1439363
Fitness First Berkeley Square,"Berkeley Square House, Berkeley Square, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5093701,-0.1443209
Richard Green,"147 New Bond Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5113207,-0.1438818
BISCHOFF/WEISS,"14A Hay Hill, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5090174,-0.1435907
David Aaron Ancient Arts,"22 Berkeley Square, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.510164,-0.1467695
Hauser and Wirth,"196A Piccadilly, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.509514,-0.1352735
The Cuckoo Club,"Swallow Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5092756,-0.1373353
Luxx,"3 New Burlington Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5118157,-0.1404088
Agnews Gallery,"35 Albemarle Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5088576,-0.1419948
James Hyman Gallery,"16 Savile Row, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5112028,-0.1404839
Morpheus Personal Training,"21 Piccadilly, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5094278,-0.1365993
Pace London,"6 Burlington Gardens, London, United Kingdom",0,0,0,0,0,1,0,1,0,0,0,0,51.5097509,-0.140158
Les Ambassadeurs Club,"5 Hamilton Place, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5045127,-0.150631
Simon Lee Gallery,"12 Berkeley Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.508231,-0.1429222
The Mayfair Club,"49-50 Dover Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5084551,-0.1422263
New Churchill's Club,"Colette House, 52-55 Piccadilly, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5083226,-0.1397472
Tramp,"40 Jermyn Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,1,0,51.5079027,-0.1382248
Low Members Club,"91 Jermyn Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5079027,-0.1382248
The Ritz Club,"150 Piccadilly, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5071911,-0.1414246
Malcolm Fairley Ltd,"40 Bury Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.6342963,-0.0691099
Clarence House,"Little St James's Street, London, United Kingdom",0,0,0,0,0,1,0,0,0,1,0,0,51.5054649,-0.1390245
Marlborough House Gardens,"London, United Kingdom",0,0,0,0,0,1,0,0,0,1,0,0,51.5074456,-0.1277653
Science Museum IMAX,"Exhibition Road, South Kensington, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.4979669,-0.1741756
Eqvvs Training,"43 Cheval Place, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4982523,-0.1672236
Walton Fine Arts,"152-154 Walton Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.4946616,-0.1674419
Cine Lumiere,"17 Queensberry Place, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.4945949,-0.1771003
Grosvenor Casino The Gloucester London,"4-18 Harrington Gardens, London, United Kingdom",0,1,0,0,0,0,0,0,0,0,0,0,51.493578,-0.1834979
Harrington Club,"17A Harrington Road, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.4939877,-0.1757796
Dana Centre,"165 Queen's Gate, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.497085,-0.1790377
LA Fitness - South Kensington,"63/81 Pelham Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4937821,-0.1701615
Michael Hoppen Gallery,"3 Jubilee Place, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.4889954,-0.166032
Medici Gallery,"26 Thurloe Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.4943891,-0.1736747
The Royal Mews,"Buckingham Palace, London, United Kingdom",0,0,0,0,0,1,0,0,1,1,0,0,51.5008349,-0.1430045
The Guards Museum,"Wellington Barracks, Birdcage Walk, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.4999169,-0.1379975
Queen Mother Sports Centre,"223 Vauxhall Bridge Road, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4937008,-0.1405195
Burton Court,"Royal Hospital Chelsea, Royal Hospital Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4873839,-0.1573943
Light Centre Belgravia,"7-9 Eccleston Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4962599,-0.1506056
Dolphin Square Fitness Club,"Dolphin Square, Chichester Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.486816,-0.1365129
Fitness First - Cardinal Place (Victoria),"20 Palace Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4980281,-0.1405601
Plus One Gallery,"89-91 Pimlico Road, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.4900455,-0.1542506
Mauger Modern Art,"81 Rochester Row, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.4932103,-0.1373883
The British Library,"96 Euston Road, London, United Kingdom",0,0,0,0,0,1,0,0,0,0,0,0,51.5299119,-0.1276918
Vincent Square,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
White Room Fitness,"54B Ebury Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4954368,-0.1477955
Ebury Square Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Madame Jojo's,"8-10 Brewer Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.512509,-0.133727
Moonlighting,"17 Greek Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.514016,-0.1306764
Las Vagas,"89-91 Wardour Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5126831,-0.1335662
Nuffield Health Fitness & Wellbeing Centre,"9 Endell Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5139027,-0.1239129
Royal Military School of Music,"London, , United Kingdom",0,0,0,0,0,1,0,0,0,0,0,0,51.5074456,-0.1277653
Yotopia - Yoga Studio London,"13 Mercer Street, London, Covent Garden, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5129133,-0.1258721
Odeon Cinema Covent Garden,"135 Shaftesbury Avenue, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5142966,-0.1281837
Empire Cinemas Leicester Square,"5-6 Leicester Square, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5109335,-0.1304091
Odeon Cinema Leicester Square,"Leicester Square, 24-26 Leicester Square, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5105059,-0.1291015
Cineworld Shaftesbury Avenue,"13 Coventry Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5103311,-0.1329428
Odeon Cinema West End,"40 Leicester Square, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5104065,-0.1307342
The Casino At The Empire,"5-6 Leicester Square, London, United Kingdom",0,1,0,0,0,0,0,0,0,0,0,0,51.5109335,-0.1304091
ODEON Panton Street,"11 Panton Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5095663,-0.1312249
Ripley's Believe It or Not,"The London Pavillion, 1 Piccadilly Circus, London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5102118,-0.1336568
Sound London,"1 Leicester Square Leicester Square , London, WC2H 7NA, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5108902,-0.1306549
Excellence Of London,"61 Regent Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5107168,-0.1385965
Equinox,"5-6 Leicester Square, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5109335,-0.1304091
Storm Nightclub,"28A Leicester Square, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5102834,-0.1291634
Fitness First The Strand,"6 Bedford Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5101196,-0.123983
3 Bedfordbury Gallery,"3 Bedfordbury, London, Covent Garden, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5099459,-0.1256832
Akasiro,"8 Little Newport Street, London Chinatown, London, United Kingdom",0,0,1,0,0,0,0,0,0,0,1,0,51.5117208,-0.1288288
Two Temple Place,"2 Temple Place, London, United Kingdom",0,0,0,0,0,1,0,0,0,1,0,0,51.5116444,-0.1121998
Inner Temple Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
London Film Museum,"45 Wellington Street, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,1,51.5124073,-0.1211269
British Optical Association Museum,"41-42 Craven Street, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5073336,-0.124581
LA fitness Waldorf,"The Waldorf Hilton Hotel London, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5127794,-0.1190501
Jubilee Hall Gym,"30 The Piazza, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.419955,-0.2045878
Strand Gallery,"32 John Adam Street, City of London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5093699,-0.122524
The Courtauld Institute of Art,"Somerset House, Strand, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5116948,-0.117442
Tutu's,"Macadam Building, Surrey Street, London, United Kingdom",0,0,1,0,0,0,0,0,0,0,1,0,51.5112525,-0.1153184
Fitness First Fetter Lane,"Fetter Lane, Fleet Street, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5141282,-0.1083896
National Liberal Club,"Whitehall Place, London, United Kingdom",0,0,0,0,0,1,0,0,0,1,0,0,51.5061916,-0.1245823
A Lounge,"66 Trafalgar Square, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5072749,-0.128886
The Household Cavalry Museum,"Horse Guards Avenue, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.504814,-0.1241495
SEA LIFE London Aquarium,"County Hall, Westminster Bridge Road, London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5019611,-0.1191968
Hayward Gallery,"Southbank Centre, Belvedere Road, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5057559,-0.1167902
Soho Gyms Waterloo,"11-15 Brad Street, Waterloo, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5038647,-0.1095356
Southbank Skatepark,"London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5074456,-0.1277653
Waterloo Millennium Green,"Baylis Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5013724,-0.1105123
Bankside Gallery,"48 Hopton Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5081949,-0.1011464
Fitness First Queen Victoria Street,"95 Queen Victoria Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5117282,-0.0967078
Festival Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Bank of England Museum,"Threadneedle Street, London, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.5141506,-0.0858606
Fitness First Gracechurch Street,"55 Gracechurch Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5112486,-0.0851236
Fitness First Monument,"Swan Lane, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5094074,-0.0884508
City Salsa,"24 Cornhill, London, Bank, United Kingdom",0,1,0,1,1,0,1,0,0,0,0,0,51.5132004,-0.0871776
London Fire Brigade Museum,"94a, Southwark Bridge Road, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5049716,-0.0956241
CrossFit Central London,"57 Ewer Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5040586,-0.0993404
Kirkaldy Testing Museum,"99 Southwark Street, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5060046,-0.1015795
Colombo Centre,"34-68 Colombo Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5056471,-0.1051462
Fitness4less Southwark,"23-29 Great Suffolk St, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5051846,-0.1012575
Ceri Hand Gallery,"6 Copperfield Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5031194,-0.0973274
The Clink Prison Museum,"1 Clink Street, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5070846,-0.0923618
Exilio Club,"37 Cavendish Square, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5160932,-0.1436156
Red Cross Garden,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Florence Nightingale Museum,"2 Lambeth Palace Road, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.4965192,-0.1201082
Paris Gymnasium,"73 Goding Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.487563,-0.122773
Hidden,"100 Tinworth Street, Vauxhall, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.4896283,-0.1211268
Archbishop's Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Millbank Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Fashion and Textile Museum,"83 Bermondsey Street, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5011883,-0.0816655
Newington Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
London Glassblowing,"62-66 Bermondsey Street, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5016076,-0.0824064
Pasley Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Soho Gyms Personal Training Academy,"London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5074456,-0.1277653
Dickens Fields,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Forty Hall Country Park,"Enfield, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.6520851,-0.0810175
Island Fitness,"Island Centre Way, Enfield Island Village, Enfield, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.6683355,-0.0166889
Cineworld Enfield,"Enfield, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.6520851,-0.0810175
Albany Park,"Bell Lane, Enfield, United Kingdom",1,0,0,0,0,0,1,0,0,1,0,0,51.6666664,-0.0387059
Muscle Base Gym,"280 Alma Road, Enfield, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.645359,-0.0348166
Soham Lane Open Space,"Enfield, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.6520851,-0.0810175
Pymmes Park,"Victoria Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5475442,0.1598273
Edmonton Leisure Centre,"2 The Broadway, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5989029,-0.333455
Pegasus Military Fitness,"89 New Road, London, Chingford, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.6171584,-0.011727
Tottenham Marshes,"Watermead Way, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.6022047,-0.049675
Tottenham Green,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Images in Frames,"59 Wood Street, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5893547,-0.0040236
E4 Fitness & Leisure,"14 Hickman Avenue, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.6099725,-0.0039175
Artisan Fine Art - South Woodford Gallery,"155 High Rd, London, South Woodford, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.596801,0.0213176
Repton Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Fairlop Waters Country Park,"Ilford, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5582734,0.0711669
Synergy Fitness Gym,"Lake Forest House, Forest Road, Barkingside, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5983396,0.100796
Clayhall Park,"Ilford, United Kingdom",1,0,0,0,0,0,1,0,0,1,0,0,51.5582734,0.0711669
The Woodford Wells Club Cricket Pitches,United Kingdom,0,0,0,0,0,0,1,0,0,0,0,0,54.7023545,-3.2765753
Repton Park Cricket Ground,United Kingdom,0,0,0,0,0,0,1,0,0,0,0,0,54.7023545,-3.2765753
Bedford's Park,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Laser Strike - Laser Combat,"27 Old Gloucester Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5206435,-0.1222441
Bedford's Park Visitor Centre,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
